datetime,Generated Energy (W),hour_sin,hour_cos,day_of_year_sin,day_of_year_cos
2014-11-26 16:30:00,388851.71566035936,-0.8660254037844384,-0.5000000000000004,-0.5699010576127624,0.821713322596059
2014-11-26 17:30:00,544963.4690500306,-0.9659258262890683,-0.25881904510252063,-0.5699010576127624,0.821713322596059
2014-11-26 18:30:00,567164.0164345191,-1.0,-1.8369701987210297e-16,-0.5699010576127624,0.821713322596059
2014-11-26 19:30:00,337651.39334538725,-0.9659258262890684,0.2588190451025203,-0.5699010576127624,0.821713322596059
2014-11-26 20:30:00,210498.84710514193,-0.8660254037844386,0.5000000000000001,-0.5699010576127624,0.821713322596059
2014-11-26 21:30:00,0.0,-0.7071067811865477,0.7071067811865474,-0.5699010576127624,0.821713322596059
2014-11-26 22:30:00,0.0,-0.5000000000000004,0.8660254037844384,-0.5699010576127624,0.821713322596059
2014-11-26 23:30:00,0.0,-0.25881904510252157,0.9659258262890681,-0.5699010576127624,0.821713322596059
2014-11-27 00:30:00,0.0,0.0,1.0,-0.5556819724760489,0.8313949395234058
2014-11-27 01:30:00,0.0,0.25881904510252074,0.9659258262890683,-0.5556819724760489,0.8313949395234058
2014-11-27 02:30:00,0.0,0.49999999999999994,0.8660254037844387,-0.5556819724760489,0.8313949395234058
2014-11-27 03:30:00,0.0,0.7071067811865475,0.7071067811865476,-0.5556819724760489,0.8313949395234058
2014-11-27 04:30:00,0.0,0.8660254037844386,0.5000000000000001,-0.5556819724760489,0.8313949395234058
2014-11-27 05:30:00,0.0,0.9659258262890683,0.25881904510252074,-0.5556819724760489,0.8313949395234058
2014-11-27 06:30:00,0.0,1.0,6.123233995736766e-17,-0.5556819724760489,0.8313949395234058
2014-11-27 07:30:00,0.0,0.9659258262890683,-0.25881904510252063,-0.5556819724760489,0.8313949395234058
2014-11-27 08:30:00,0.0,0.8660254037844387,-0.4999999999999998,-0.5556819724760489,0.8313949395234058
2014-11-27 09:30:00,0.0,0.7071067811865476,-0.7071067811865475,-0.5556819724760489,0.8313949395234058
2014-11-27 10:30:00,0.0,0.49999999999999994,-0.8660254037844387,-0.5556819724760489,0.8313949395234058
2014-11-27 11:30:00,0.0,0.258819045102521,-0.9659258262890682,-0.5556819724760489,0.8313949395234058
2014-11-27 12:30:00,151341.69568881625,1.2246467991473532e-16,-1.0,-0.5556819724760489,0.8313949395234058
2014-11-27 13:30:00,3383043.9106166097,-0.2588190451025208,-0.9659258262890683,-0.5556819724760489,0.8313949395234058
2014-11-27 14:30:00,1606239.8468251238,-0.4999999999999997,-0.8660254037844388,-0.5556819724760489,0.8313949395234058
2014-11-27 15:30:00,1040298.2186525597,-0.7071067811865471,-0.7071067811865479,-0.5556819724760489,0.8313949395234058
2014-11-27 16:30:00,745281.2781323491,-0.8660254037844384,-0.5000000000000004,-0.5556819724760489,0.8313949395234058
2014-11-27 17:30:00,1330314.9679370376,-0.9659258262890683,-0.25881904510252063,-0.5556819724760489,0.8313949395234058
2014-11-27 18:30:00,855782.9002932298,-1.0,-1.8369701987210297e-16,-0.5556819724760489,0.8313949395234058
2014-11-27 19:30:00,463675.41117630684,-0.9659258262890684,0.2588190451025203,-0.5556819724760489,0.8313949395234058
2014-11-27 20:30:00,2155907.9585981895,-0.8660254037844386,0.5000000000000001,-0.5556819724760489,0.8313949395234058
2014-11-27 21:30:00,0.0,-0.7071067811865477,0.7071067811865474,-0.5556819724760489,0.8313949395234058
2014-11-27 22:30:00,0.0,-0.5000000000000004,0.8660254037844384,-0.5556819724760489,0.8313949395234058
2014-11-27 23:30:00,0.0,-0.25881904510252157,0.9659258262890681,-0.5556819724760489,0.8313949395234058
2014-11-28 00:30:00,0.0,0.0,1.0,-0.5412984521036173,0.8408305333122887
2014-11-28 01:30:00,0.0,0.25881904510252074,0.9659258262890683,-0.5412984521036173,0.8408305333122887
2014-11-28 02:30:00,0.0,0.49999999999999994,0.8660254037844387,-0.5412984521036173,0.8408305333122887
2014-11-28 03:30:00,0.0,0.7071067811865475,0.7071067811865476,-0.5412984521036173,0.8408305333122887
2014-11-28 04:30:00,0.0,0.8660254037844386,0.5000000000000001,-0.5412984521036173,0.8408305333122887
2014-11-28 05:30:00,0.0,0.9659258262890683,0.25881904510252074,-0.5412984521036173,0.8408305333122887
2014-11-28 06:30:00,0.0,1.0,6.123233995736766e-17,-0.5412984521036173,0.8408305333122887
2014-11-28 07:30:00,0.0,0.9659258262890683,-0.25881904510252063,-0.5412984521036173,0.8408305333122887
2014-11-28 08:30:00,0.0,0.8660254037844387,-0.4999999999999998,-0.5412984521036173,0.8408305333122887
2014-11-28 09:30:00,0.0,0.7071067811865476,-0.7071067811865475,-0.5412984521036173,0.8408305333122887
2014-11-28 10:30:00,0.0,0.49999999999999994,-0.8660254037844387,-0.5412984521036173,0.8408305333122887
2014-11-28 11:30:00,0.0,0.258819045102521,-0.9659258262890682,-0.5412984521036173,0.8408305333122887
2014-11-28 12:30:00,1349383.7768507884,1.2246467991473532e-16,-1.0,-0.5412984521036173,0.8408305333122887
2014-11-28 13:30:00,3518238.3564081565,-0.2588190451025208,-0.9659258262890683,-0.5412984521036173,0.8408305333122887
2014-11-28 14:30:00,5093852.765341587,-0.4999999999999997,-0.8660254037844388,-0.5412984521036173,0.8408305333122887
2014-11-28 15:30:00,6118659.72433764,-0.7071067811865471,-0.7071067811865479,-0.5412984521036173,0.8408305333122887
2014-11-28 16:30:00,2436535.9503703914,-0.8660254037844384,-0.5000000000000004,-0.5412984521036173,0.8408305333122887
2014-11-28 17:30:00,947932.282652345,-0.9659258262890683,-0.25881904510252063,-0.5412984521036173,0.8408305333122887
2014-11-28 18:30:00,1131068.2786208973,-1.0,-1.8369701987210297e-16,-0.5412984521036173,0.8408305333122887
2014-11-28 19:30:00,2152392.5637448146,-0.9659258262890684,0.2588190451025203,-0.5412984521036173,0.8408305333122887
2014-11-28 20:30:00,2568411.390700673,-0.8660254037844386,0.5000000000000001,-0.5412984521036173,0.8408305333122887
2014-11-28 21:30:00,0.0,-0.7071067811865477,0.7071067811865474,-0.5412984521036173,0.8408305333122887
2014-11-28 22:30:00,0.0,-0.5000000000000004,0.8660254037844384,-0.5412984521036173,0.8408305333122887
2014-11-28 23:30:00,0.0,-0.25881904510252157,0.9659258262890681,-0.5412984521036173,0.8408305333122887
2014-11-29 00:30:00,0.0,0.0,1.0,-0.5267547528105542,0.8500173118187018
2014-11-29 01:30:00,0.0,0.25881904510252074,0.9659258262890683,-0.5267547528105542,0.8500173118187018
2014-11-29 02:30:00,0.0,0.49999999999999994,0.8660254037844387,-0.5267547528105542,0.8500173118187018
2014-11-29 03:30:00,0.0,0.7071067811865475,0.7071067811865476,-0.5267547528105542,0.8500173118187018
2014-11-29 04:30:00,0.0,0.8660254037844386,0.5000000000000001,-0.5267547528105542,0.8500173118187018
2014-11-29 05:30:00,0.0,0.9659258262890683,0.25881904510252074,-0.5267547528105542,0.8500173118187018
2014-11-29 06:30:00,0.0,1.0,6.123233995736766e-17,-0.5267547528105542,0.8500173118187018
2014-11-29 07:30:00,0.0,0.9659258262890683,-0.25881904510252063,-0.5267547528105542,0.8500173118187018
2014-11-29 08:30:00,0.0,0.8660254037844387,-0.4999999999999998,-0.5267547528105542,0.8500173118187018
2014-11-29 09:30:00,0.0,0.7071067811865476,-0.7071067811865475,-0.5267547528105542,0.8500173118187018
2014-11-29 10:30:00,0.0,0.49999999999999994,-0.8660254037844387,-0.5267547528105542,0.8500173118187018
2014-11-29 11:30:00,0.0,0.258819045102521,-0.9659258262890682,-0.5267547528105542,0.8500173118187018
2014-11-29 12:30:00,207023.33344709207,1.2246467991473532e-16,-1.0,-0.5267547528105542,0.8500173118187018
2014-11-29 13:30:00,945786.3682996436,-0.2588190451025208,-0.9659258262890683,-0.5267547528105542,0.8500173118187018
2014-11-29 14:30:00,2742697.457437518,-0.4999999999999997,-0.8660254037844388,-0.5267547528105542,0.8500173118187018
2014-11-29 15:30:00,854571.7531725533,-0.7071067811865471,-0.7071067811865479,-0.5267547528105542,0.8500173118187018
2014-11-29 16:30:00,1037406.1842973839,-0.8660254037844384,-0.5000000000000004,-0.5267547528105542,0.8500173118187018
2014-11-29 17:30:00,1109412.1313038813,-0.9659258262890683,-0.25881904510252063,-0.5267547528105542,0.8500173118187018
2014-11-29 18:30:00,1120457.2479891563,-1.0,-1.8369701987210297e-16,-0.5267547528105542,0.8500173118187018
2014-11-29 19:30:00,606905.559616087,-0.9659258262890684,0.2588190451025203,-0.5267547528105542,0.8500173118187018
2014-11-29 20:30:00,286778.23530587147,-0.8660254037844386,0.5000000000000001,-0.5267547528105542,0.8500173118187018
2014-11-29 21:30:00,0.0,-0.7071067811865477,0.7071067811865474,-0.5267547528105542,0.8500173118187018
2014-11-29 22:30:00,0.0,-0.5000000000000004,0.8660254037844384,-0.5267547528105542,0.8500173118187018
2014-11-29 23:30:00,0.0,-0.25881904510252157,0.9659258262890681,-0.5267547528105542,0.8500173118187018
2014-11-30 00:30:00,0.0,0.0,1.0,-0.5120551783114646,0.8589525565270845
2014-11-30 01:30:00,0.0,0.25881904510252074,0.9659258262890683,-0.5120551783114646,0.8589525565270845
2014-11-30 02:30:00,0.0,0.49999999999999994,0.8660254037844387,-0.5120551783114646,0.8589525565270845
2014-11-30 03:30:00,0.0,0.7071067811865475,0.7071067811865476,-0.5120551783114646,0.8589525565270845
2014-11-30 04:30:00,0.0,0.8660254037844386,0.5000000000000001,-0.5120551783114646,0.8589525565270845
2014-11-30 05:30:00,0.0,0.9659258262890683,0.25881904510252074,-0.5120551783114646,0.8589525565270845
2014-11-30 06:30:00,0.0,1.0,6.123233995736766e-17,-0.5120551783114646,0.8589525565270845
2014-11-30 07:30:00,0.0,0.9659258262890683,-0.25881904510252063,-0.5120551783114646,0.8589525565270845
2014-11-30 08:30:00,0.0,0.8660254037844387,-0.4999999999999998,-0.5120551783114646,0.8589525565270845
2014-11-30 09:30:00,0.0,0.7071067811865476,-0.7071067811865475,-0.5120551783114646,0.8589525565270845
2014-11-30 10:30:00,0.0,0.49999999999999994,-0.8660254037844387,-0.5120551783114646,0.8589525565270845
2014-11-30 11:30:00,0.0,0.258819045102521,-0.9659258262890682,-0.5120551783114646,0.8589525565270845
2014-11-30 12:30:00,112209.84313221445,1.2246467991473532e-16,-1.0,-0.5120551783114646,0.8589525565270845
2014-11-30 13:30:00,1261831.214455834,-0.2588190451025208,-0.9659258262890683,-0.5120551783114646,0.8589525565270845
2014-11-30 14:30:00,2441022.9394914927,-0.4999999999999997,-0.8660254037844388,-0.5120551783114646,0.8589525565270845
2014-11-30 15:30:00,3012854.202068892,-0.7071067811865471,-0.7071067811865479,-0.5120551783114646,0.8589525565270845
2014-11-30 16:30:00,2699893.5499261874,-0.8660254037844384,-0.5000000000000004,-0.5120551783114646,0.8589525565270845
2014-11-30 17:30:00,708849.3387280096,-0.9659258262890683,-0.25881904510252063,-0.5120551783114646,0.8589525565270845
2014-11-30 18:30:00,1235889.45879938,-1.0,-1.8369701987210297e-16,-0.5120551783114646,0.8589525565270845
2014-11-30 19:30:00,417548.1900116318,-0.9659258262890684,0.2588190451025203,-0.5120551783114646,0.8589525565270845
2014-11-30 20:30:00,125443.98440931416,-0.8660254037844386,0.5000000000000001,-0.5120551783114646,0.8589525565270845
2014-11-30 21:30:00,0.0,-0.7071067811865477,0.7071067811865474,-0.5120551783114646,0.8589525565270845
2014-11-30 22:30:00,0.0,-0.5000000000000004,0.8660254037844384,-0.5120551783114646,0.8589525565270845
2014-11-30 23:30:00,0.0,-0.25881904510252157,0.9659258262890681,-0.5120551783114646,0.8589525565270845
2014-12-01 00:30:00,0.0,0.0,1.0,-0.4972040784469378,0.8676336233547726
2014-12-01 01:30:00,0.0,0.25881904510252074,0.9659258262890683,-0.4972040784469378,0.8676336233547726
2014-12-01 02:30:00,0.0,0.49999999999999994,0.8660254037844387,-0.4972040784469378,0.8676336233547726
2014-12-01 03:30:00,0.0,0.7071067811865475,0.7071067811865476,-0.4972040784469378,0.8676336233547726
2014-12-01 04:30:00,0.0,0.8660254037844386,0.5000000000000001,-0.4972040784469378,0.8676336233547726
2014-12-01 05:30:00,0.0,0.9659258262890683,0.25881904510252074,-0.4972040784469378,0.8676336233547726
2014-12-01 06:30:00,0.0,1.0,6.123233995736766e-17,-0.4972040784469378,0.8676336233547726
2014-12-01 07:30:00,0.0,0.9659258262890683,-0.25881904510252063,-0.4972040784469378,0.8676336233547726
2014-12-01 08:30:00,0.0,0.8660254037844387,-0.4999999999999998,-0.4972040784469378,0.8676336233547726
2014-12-01 09:30:00,0.0,0.7071067811865476,-0.7071067811865475,-0.4972040784469378,0.8676336233547726
2014-12-01 10:30:00,0.0,0.49999999999999994,-0.8660254037844387,-0.4972040784469378,0.8676336233547726
2014-12-01 11:30:00,0.0,0.258819045102521,-0.9659258262890682,-0.4972040784469378,0.8676336233547726
2014-12-01 12:30:00,58836.14177968316,1.2246467991473532e-16,-1.0,-0.4972040784469378,0.8676336233547726
2014-12-01 13:30:00,350318.2760688524,-0.2588190451025208,-0.9659258262890683,-0.4972040784469378,0.8676336233547726
2014-12-01 14:30:00,1967098.232368099,-0.4999999999999997,-0.8660254037844388,-0.4972040784469378,0.8676336233547726
2014-12-01 15:30:00,3084356.911252902,-0.7071067811865471,-0.7071067811865479,-0.4972040784469378,0.8676336233547726
2014-12-01 16:30:00,1035068.6066407814,-0.8660254037844384,-0.5000000000000004,-0.4972040784469378,0.8676336233547726
2014-12-01 17:30:00,1333341.675408711,-0.9659258262890683,-0.25881904510252063,-0.4972040784469378,0.8676336233547726
2014-12-01 18:30:00,1019454.5689548128,-1.0,-1.8369701987210297e-16,-0.4972040784469378,0.8676336233547726
2014-12-01 19:30:00,751926.8016727676,-0.9659258262890684,0.2588190451025203,-0.4972040784469378,0.8676336233547726
2014-12-01 20:30:00,364364.9623351804,-0.8660254037844386,0.5000000000000001,-0.4972040784469378,0.8676336233547726
2014-12-01 21:30:00,0.0,-0.7071067811865477,0.7071067811865474,-0.4972040784469378,0.8676336233547726
